13,Shri Thanedar,https://shriforcongress.com/issues/
14,Donavan McKinnery,https://www.donavanmckinney.com/
13,Rosemary Bayer,https://www.rosemarybayer.com/priorities
14,Sue Shink,https://www.votesueshink.com/priorities
5,Dayna Polehanki,https://www.daynaforsenate.com/daynas-platform
